Agriculture,Animal/Pets,Beauty/Fashion,Business Services,Children/Education,Electronics,Entertainment,Fitness/Sports/Outdoors,Food And Beverage,Green/Cleantech,Hardware,Lifestyle/Home,Liquor/Alcohol,Manufacturing,Medical/Health,Others,Technology/Software,Vehicles/Electrical Vehicles,Pitchers Average Age,Yearly Revenue,Gross Margin,Net Margin,EBITDA,Has Patents,Bootstrapped,SKUs,Original Ask Amount,Original Offered Equity,Deal Valuation,Company Age
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-1.444666048224346,2.56917293655942,0.03234231729856389,0.2308597820380593,0,0,0.15900613818327788,0.23612829864447285,-0.38163811524876573,7.313387289827931,-0.8079169988019053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.22896990664991784,-0.292690587709301,0.03234231729856389,-0.8145650930125853,0,0,-0.7939674376352235,-0.8162987277502921,-0.21287761142239692,6.90875477931522,-0.3833842155805315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.33959567555207326,0.292690587709301,-0.263458768480735,-0.49543539431291483,0,0,1.532949479433613,0.12007872291020012,0.6309249077094473,6.55250788703459,2.588345266969085
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5581228199156668,0.292690587709301,-0.5592598542600339,0.010770334658976213,0,0,0.15900613818327788,0.721085413385939,0.2934039000567096,6.90875477931522,-0.3833842155805315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.22896990664991784,-0.292690587709301,0.03234231729856389,-0.8145650930125853,0,0,-0.7939674376352235,-0.44411732020127587,-0.04411710759602807,6.439350371100098,0.04114856764084229
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.363539444892385,-0.2276482348850119,-1.1508620258186317,-0.5119421028663461,0,0,-1.836510732636129,0.721085413385939,-0.8879196267278723,8.517393171418904,1.3147469173049637
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.22896990664991784,-0.292690587709301,0.03234231729856389,-0.8145650930125853,0,0,-0.7939674376352235,-1.2930665966454171,2.3185299459731357,5.707110264748875,0.04114856764084229
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.00014123269724879479,0.9431141159521922,0.03234231729856389,-0.3193638364096484,0,0,-0.9698178453464723,0.721085413385939,-0.5503986190751345,7.265129978334933,0.8902141340835898
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.03418917092741221,-0.3577329405335901,1.5113477461950584,1.496374104467787,0,0,1.183338746515328,-1.2930665966454171,-0.7191591229015034,6.90875477931522,-0.3833842155805315
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5581228199156668,0.292690587709301,-0.5592598542600339,0.010770334658976213,0,0,0.15900613818327788,0.23612829864447285,-0.7191591229015034,7.601402334583733,-0.3833842155805315
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5085402822679986,0.292690587709301,-0.5592598542600339,0.010770334658976213,0,0,0.15900613818327788,-0.0044488989377106805,-0.7191591229015034,8.086717920303906,-0.3833842155805315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4815863834340538,0.9431141159521922,0.9936958460812853,-0.7045203693230437,0,0,1.270650949602876,-0.44411732020127587,-0.7191591229015034,7.824445930877619,0.04114856764084229
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.06375866052691007,0.292690587709301,-0.5592598542600339,0.010770334658976213,0,0,0.15900613818327788,-0.44411732020127587,0.05713919469979317,6.90875477931522,-0.3833842155805315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.382007148965316,1.1057199980129149,1.1415963889709346,2.3767318939841195,0,0,1.270650949602876,0.23612829864447285,1.4747274268412915,5.812138499194125,-0.8079169988019053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.382007148965316,1.1057199980129149,1.1415963889709346,2.3767318939841195,0,0,1.270650949602876,-0.8162987277502921,-0.38163811524876573,5.993961427306569,-0.8079169988019053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.03418917092741221,-0.3577329405335901,1.5113477461950584,1.496374104467787,0,0,1.183338746515328,0.23612829864447285,-0.5503986190751345,7.824445930877619,-0.8079169988019053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.33959567555207326,-0.3577329405335901,-0.263458768480735,-0.49543539431291483,0,0,1.532949479433613,0.344781008947399,0.2934039000567096,6.621405651764134,5.5600747495187015
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5581228199156668,0.292690587709301,-0.5592598542600339,0.010770334658976213,0,0,0.15900613818327788,-0.13879162030534128,-0.38163811524876573,7.313886831633462,-0.3833842155805315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.00014123269724879479,0.9431141159521922,0.03234231729856389,-0.3193638364096484,0,0,-0.9698178453464723,0.721085413385939,-0.21287761142239692,8.294299608857235,-0.8079169988019053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.33959567555207326,-0.3577329405335901,-0.263458768480735,-0.49543539431291483,0,0,1.532949479433613,0.23612829864447285,0.2934039000567096,6.2166061010848646,0.46568135086221607
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5581228199156668,0.292690587709301,-0.5592598542600339,0.010770334658976213,0,0,0.15900613818327788,-0.8162987277502921,0.6309249077094473,5.303304908059076,0.46568135086221607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.33959567555207326,-0.3577329405335901,-0.263458768480735,-0.49543539431291483,0,0,1.532949479433613,-0.41100422767319805,-0.7191591229015034,6.7464121285733745,0.46568135086221607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.22896990664991784,-0.292690587709301,0.03234231729856389,-0.8145650930125853,0,0,-0.7939674376352235,0.23612829864447285,-0.29725786333558135,7.313886831633462,0.04114856764084229
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.22896990664991784,-2.1138764667893963,0.03234231729856389,-0.8145650930125853,0,0,-0.7939674376352235,0.16745039916277146,-0.38163811524876573,7.010936498899093,-0.8079169988019053
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.363539444892385,-0.09756352923643367,-1.1508620258186317,-0.5119421028663461,0,0,-1.836510732636129,0.543292169121319,-0.04411710759602807,7.0909098220799835,0.04114856764084229
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.00014123269724879479,1.5935376441950833,0.03234231729856389,-0.3193638364096484,0,0,-0.9698178453464723,-0.13879162030534128,-0.7191591229015034,6.90875477931522,-0.8079169988019053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.22896990664991784,-0.292690587709301,0.03234231729856389,-0.8145650930125853,0,0,-0.7939674376352235,-0.13879162030534128,-0.5503986190751345,7.550135342488429,-0.3833842155805315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.33959567555207326,-1.2032835272493485,-0.263458768480735,-0.49543539431291483,0,0,1.532949479433613,-0.44411732020127587,-0.7191591229015034,7.824445930877619,0.46568135086221607
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.019246969235239074,-0.2276482348850119,-1.1508620258186317,-0.5119421028663461,0,0,-1.836510732636129,0.543292169121319,-0.38163811524876573,8.006700845440367,-0.3833842155805315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4815863834340538,1.5935376441950833,1.2155466604157594,-0.7045203693230437,0,0,1.270650949602876,-0.8162987277502921,2.3185299459731357,4.61512051684126,0.04114856764084229
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-2.1840936578002252,-0.292690587709301,0.03234231729856389,-0.8145650930125853,0,0,-0.7939674376352235,-0.44411732020127587,0.6309249077094473,5.303304908059076,-1.2324497820232792
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.643646370303318,-0.3577329405335901,-0.263458768480735,-0.49543539431291483,0,0,1.532949479433613,0.721085413385939,-0.7191591229015034,9.210440366976517,-0.3833842155805315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.13231164169994158,-0.292690587709301,0.03234231729856389,-0.8145650930125853,0,0,-0.7939674376352235,-0.44411732020127587,0.6309249077094473,6.2166061010848646,0.04114856764084229
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5810418961857866,-0.292690587709301,0.03234231729856389,-0.8145650930125853,0,0,-0.7939674376352235,0.12007872291020012,-0.38163811524876573,7.244941546337007,0.04114856764084229
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.03418917092741221,-0.3577329405335901,1.5113477461950584,1.496374104467787,0,0,1.183338746515328,0.23612829864447285,-0.5503986190751345,7.8722179351929515,-0.3833842155805315
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5581228199156668,0.292690587709301,-0.5592598542600339,0.010770334658976213,0,0,0.15900613818327788,1.406875911549097,-0.8879196267278723,9.210440366976517,-0.3833842155805315
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.363539444892385,-0.6829447046550357,-1.1508620258186317,-0.5119421028663461,0,0,-1.836510732636129,1.406875911549097,-0.7191591229015034,8.699681400989514,-0.8079169988019053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-0.5639700649142295,1.2683258800736377,-0.263458768480735,-0.49543539431291483,0,0,1.532949479433613,-0.44411732020127587,2.3185299459731357,5.017279836814924,0.46568135086221607
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.363539444892385,-0.2276482348850119,-1.1508620258186317,-0.5119421028663461,0,0,-1.836510732636129,0.344781008947399,-0.38163811524876573,8.112028038217101,-0.3833842155805315
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5581228199156668,0.292690587709301,-0.5592598542600339,0.010770334658976213,0,0,0.15900613818327788,0.23612829864447285,-0.21287761142239692,6.621405651764134,-0.8079169988019053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.3514259199522697,-2.3090035252622636,0.03234231729856389,-0.8145650930125853,0,0,-0.7939674376352235,0.23612829864447285,1.4747274268412915,5.5254529391317835,0.04114856764084229
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.33959567555207326,-0.3577329405335901,-0.263458768480735,-0.49543539431291483,0,0,1.532949479433613,-0.44411732020127587,-0.38163811524876573,7.824445930877619,0.46568135086221607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.019246969235239074,0.292690587709301,0.9936958460812853,-0.7045203693230437,0,0,1.270650949602876,-0.44411732020127587,0.6309249077094473,6.2166061010848646,-0.3833842155805315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.03418917092741221,-0.3577329405335901,1.5113477461950584,1.496374104467787,0,0,1.183338746515328,-1.2930665966454171,-0.38163811524876573,6.398594934535208,-0.8079169988019053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.1840936578002252,2.56917293655942,0.03234231729856389,0.2308597820380593,0,0,0.15900613818327788,0.23612829864447285,1.4747274268412915,6.90875477931522,-1.2324497820232792
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.22896990664991784,-0.292690587709301,0.03234231729856389,-0.8145650930125853,0,0,-0.7939674376352235,0.23612829864447285,0.2934039000567096,6.90875477931522,0.04114856764084229
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7556269244818972,-1.983791761140818,-1.4466631115979305,0.8361057623305378,0,0,-2.173936838328482,-0.13879162030534128,-0.04411710759602807,7.0909098220799835,-0.3833842155805315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.22896990664991784,0.48781764618216833,2.694552089312254,-0.8145650930125853,0,0,-0.7939674376352235,-0.8162987277502921,2.3185299459731357,5.303304908059076,0.04114856764084229
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.06375866052691007,0.292690587709301,-0.5592598542600339,0.010770334658976213,0,0,0.15900613818327788,0.23612829864447285,-0.21287761142239692,6.621405651764134,-0.3833842155805315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.2057734438038887,2.243961172437974,1.5113477461950584,1.496374104467787,0,0,1.183338746515328,0.721085413385939,-0.7191591229015034,8.517393171418904,-1.2324497820232792
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9900107870794748,-0.292690587709301,-0.11555822559108554,-0.8145650930125853,0,0,-0.7939674376352235,0.23612829864447285,-0.7191591229015034,7.419180723019975,0.46568135086221607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.22896990664991784,-0.292690587709301,0.03234231729856389,-0.8145650930125853,0,0,-0.7939674376352235,0.721085413385939,-0.38163811524876573,7.1316985104669115,0.8902141340835898
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.22896990664991784,-0.292690587709301,0.03234231729856389,-0.8145650930125853,0,0,-0.7939674376352235,0.721085413385939,-0.8879196267278723,8.987321812850125,0.46568135086221607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.03418917092741221,-0.3577329405335901,1.5113477461950584,1.496374104467787,0,0,1.183338746515328,-0.8162987277502921,-0.38163811524876573,7.1316985104669115,0.04114856764084229
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.33959567555207326,-0.3577329405335901,-0.263458768480735,-0.49543539431291483,0,0,1.532949479433613,-1.2930665966454171,2.3185299459731357,5.017279836814924,0.46568135086221607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.00014123269724879479,0.9431141159521922,0.03234231729856389,-0.3193638364096484,0,0,-0.9698178453464723,-0.3466467528050476,-0.7191591229015034,8.575650760987806,-0.3833842155805315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.22896990664991784,-0.292690587709301,0.03234231729856389,-0.8145650930125853,0,0,-0.7939674376352235,0.543292169121319,-0.8879196267278723,9.105090961257085,0.04114856764084229
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.00014123269724879479,0.9431141159521922,0.03234231729856389,-0.3193638364096484,0,0,-0.9698178453464723,-0.8162987277502921,0.2934039000567096,5.993961427306569,0.46568135086221607
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5581228199156668,-0.3577329405335901,2.2508504606433055,0.010770334658976213,0,0,0.15900613818327788,-0.44411732020127587,0.6309249077094473,5.303304908059076,-0.3833842155805315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4815863834340538,-0.03252117641214455,0.9936958460812853,-0.7045203693230437,0,0,1.270650949602876,0.12007872291020012,-0.7191591229015034,6.572682063294604,0.04114856764084229
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.33959567555207326,-0.3577329405335901,-0.263458768480735,-0.49543539431291483,0,0,1.532949479433613,1.406875911549097,1.4747274268412915,6.90875477931522,0.46568135086221607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.00014123269724879479,0.9431141159521922,0.03234231729856389,-0.3193638364096484,0,0,-0.9698178453464723,0.12007872291020012,-0.7191591229015034,6.90875477931522,-0.3833842155805315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.22896990664991784,-0.292690587709301,0.03234231729856389,-0.8145650930125853,0,0,-0.7939674376352235,-0.44411732020127587,0.6309249077094473,6.90875477931522,0.04114856764084229
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5581228199156668,0.48781764618216833,-0.5592598542600339,0.010770334658976213,0,0,0.15900613818327788,0.12007872291020012,-0.7191591229015034,7.601402334583733,-0.8079169988019053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4815863834340538,0.09756352923643367,0.9936958460812853,-0.7045203693230437,0,0,1.270650949602876,0.344781008947399,-0.7191591229015034,8.071218539969863,-0.8079169988019053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-2.1840936578002252,0.9431141159521922,0.03234231729856389,-0.3193638364096484,0,0,-0.9698178453464723,-0.8162987277502921,0.6309249077094473,6.2166061010848646,0.04114856764084229
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.33579869356512554,0.9431141159521922,0.6239444888571617,-0.3193638364096484,0,0,-0.9698178453464723,1.8946260800855974,-0.7191591229015034,9.210440366976517,0.8902141340835898
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.22896990664991784,0.292690587709301,2.9903531750915526,-0.8145650930125853,0,0,-0.7939674376352235,-1.5930077935428686,0.6309249077094473,4.836281906951478,-0.3833842155805315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,-2.1840936578002252,0.9431141159521922,0.03234231729856389,-0.3193638364096484,0,0,-0.9698178453464723,0.721085413385939,-0.38163811524876573,7.524481272738377,-1.2324497820232792
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-2.1840936578002252,-0.3577329405335901,1.5113477461950584,1.496374104467787,0,0,1.183338746515328,-0.6200743731796271,2.3185299459731357,5.198497031265826,-0.3833842155805315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.1840936578002252,2.56917293655942,0.03234231729856389,0.2308597820380593,1,0,0.15900613818327788,-0.44411732020127587,-0.7191591229015034,7.601402334583733,-1.2324497820232792
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.38970014703083355,0.03252117641214455,-1.0029614829289821,-0.8145650930125853,0,0,-0.7939674376352235,-0.44411732020127587,-0.7191591229015034,7.419180723019975,0.46568135086221607
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.363539444892385,-0.2276482348850119,-1.1508620258186317,-0.5119421028663461,0,0,-1.836510732636129,0.04645848391594873,-0.38163811524876573,7.7116981775406614,0.04114856764084229
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-2.1840936578002252,-0.292690587709301,0.03234231729856389,-0.8145650930125853,0,0,-0.7939674376352235,-0.44411732020127587,-0.38163811524876573,7.265129978334933,-1.2324497820232792
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-2.1840936578002252,0.9431141159521922,0.03234231729856389,-0.3193638364096484,0,0,-0.9698178453464723,0.721085413385939,-0.5503986190751345,8.294299608857235,-1.2324497820232792
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3955957832728987,-2.1789188196136853,-1.7424641973772295,0.17583742019328852,0,0,0.15900613818327788,0.721085413385939,-0.7191591229015034,8.517393171418904,-0.3833842155805315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.00014123269724879479,0.9431141159521922,0.03234231729856389,-0.3193638364096484,1,0,-0.9698178453464723,1.406875911549097,-0.7191591229015034,8.922791623969637,-0.8079169988019053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.33959567555207326,-1.6585799970193724,-0.263458768480735,-0.49543539431291483,0,0,1.532949479433613,1.406875911549097,-0.7191591229015034,8.294299608857235,1.3147469173049637
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.22896990664991784,-0.292690587709301,0.03234231729856389,-0.8145650930125853,0,0,-0.7939674376352235,-0.44411732020127587,-0.04411710759602807,7.1400600990307765,-0.3833842155805315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.03418917092741221,-0.3577329405335901,1.5113477461950584,1.496374104467787,0,0,1.183338746515328,-0.44411732020127587,-0.634778870988319,7.09250977128687,-0.8079169988019053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8392638940328426,-0.292690587709301,0.03234231729856389,-0.8145650930125853,0,0,-0.7939674376352235,-0.13879162030534128,-0.5503986190751345,6.90875477931522,1.7392797005263374
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.22896990664991784,-0.6829447046550357,0.03234231729856389,-0.8145650930125853,0,0,-0.7939674376352235,-0.44411732020127587,-0.38163811524876573,6.646690170206318,0.04114856764084229
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.22896990664991784,-0.292690587709301,0.03234231729856389,-0.8145650930125853,0,0,-0.7939674376352235,0.23612829864447285,0.6309249077094473,6.2166061010848646,0.8902141340835898
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.9716257286585258,-0.292690587709301,0.03234231729856389,-0.8145650930125853,0,0,-0.7939674376352235,0.721085413385939,-0.38163811524876573,6.2166061010848646,0.04114856764084229
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.00014123269724879479,0.9431141159521922,0.03234231729856389,-0.3193638364096484,1,0,-0.9698178453464723,-0.44411732020127587,-0.7191591229015034,7.601402334583733,0.46568135086221607
